lc01,lc02,lc03,lc04,lc05,lc06,lc07,lc08,lc09,lc10,lc11,lc12,prec,tmin,tmax,soil01,soil02,soil03,soil04,soil05,soil06,soil07,soil08,soil09,soil10,hydro01,hydro02,hydro03,hydro04,hydro05,hydro06,hydro07,hydro08,hydro09,hydro10,hydro11,hydro12,hydro13,hydro14,hydro15,hydro16,hydro17,hydro18,hydro19,dem,slope,order,bcmean
1,0,23,8,0,15,53,0,0,0,0,0,104748.0,10.0,146.0,23,53,39,37,24,7,15,1497,240,8,131,131,34,8717,317,-67,384,179,13,240,13,1143840,125428,48235,24,360321,187451,360321,187451,422,85,3,0.744741679561131
2,0,0,10,4,11,73,0,0,0,0,0,87245.0,-51.0,63.5,38,64,23,52,24,3,36,1455,240,2,75,116,26,11329,287,-153,440,213,-79,213,-79,1429855,210225,34916,51,588528,122094,588528,122094,372,20,3,1.83743161522622
5,0,60,8,0,3,24,0,0,0,0,0,174574.0,-0.5,128.0,29,53,39,39,23,8,17,1477,238,10,139,127,35,8245,320,-44,364,185,30,244,30,2273952,268062,112329,21,702988,415913,702988,415913,485,171,3,0.592984261938329
38,3,9,37,0,2,7,1,1,0,0,2,182749.0,80.0,214.0,25,50,45,32,23,4,13,1495,240,2,185,131,41,6768,336,19,317,107,236,268,93,2191106,249101,146229,15,631818,457705,631818,457705,86,35,3,-0.0727141013511449
0,0,13,7,0,13,62,0,4,0,0,0,366003.0,7.0,143.0,24,54,38,37,25,7,15,1491,240,7,129,129,33,8818,317,-67,384,178,11,240,11,4097989,449917,177292,23,1260233,677231,1260233,677231,413,62,4,1.00132080176391
4,1,5,7,0,9,63,0,7,0,0,3,7467.5,-27.0,90.0,34,63,39,42,19,5,25,1500,240,3,67,117,25,11521,286,-168,454,208,-90,208,-90,107131,15794,2905,50,44461,9779,44461,9779,289,27,1,0.751022966485878
0,0,4,5,0,13,78,0,0,0,0,0,107475.0,-21.0,102.0,25,58,29,50,21,3,19,1525,240,3,104,124,29,10172,308,-109,417,208,-35,229,-35,1438368,167894,52532,34,489726,181724,489726,181724,297,52,3,0.912662947580412
1,0,11,9,0,12,62,0,5,0,0,1,42448.0,9.0,139.0,23,53,38,38,24,7,14,1508,240,8,130,126,33,8900,318,-64,382,179,11,242,11,492206,55012,20601,24,154082,79084,154082,79084,384,57,2,0.345466826987855
1,0,0,8,4,11,75,0,1,0,0,0,163319.0,-39.0,70.0,31,64,25,51,23,2,32,1459,240,2,86,120,27,10930,295,-138,433,219,-64,219,-64,2584211,390339,61274,49,1037760,224733,1037760,224733,317,28,4,0.310515071189553
0,0,10,5,0,10,75,0,0,0,0,0,106914.0,66.0,203.0,23,54,37,38,25,6,15,1503,240,7,130,128,33,8992,321,-68,389,180,9,243,9,1150566,131157,46805,25,361434,180204,361434,180204,365,64,2,0.0698593167811664
0,0,11,7,0,12,62,0,7,0,0,0,174019.5,36.0,170.5,24,54,38,37,25,7,15,1495,240,7,129,127,33,8875,316,-66,382,178,10,240,10,1911875,211173,82767,23,588223,314287,588223,314287,418,56,3,1.13251837656554
0,0,16,6,0,24,54,0,0,0,0,0,23585.0,16.0,154.0,22,54,39,38,23,7,15,1519,240,8,138,132,35,8368,322,-51,373,185,26,243,26,254591,29084,12079,21,79446,45575,79446,45575,394,89,2,1.43242942781767
5,0,6,17,4,41,25,0,0,0,0,1,15796791.0,37.0,186.0,14,66,41,37,22,5,19,1534,240,5,162,141,37,8247,347,-29,376,208,53,267,53,198547408,26423736,9246818,27,65913788,32911610,65913788,32911610,433,52,6,-0.106557391134713
0,0,15,7,0,12,66,0,1,0,0,0,97033.0,7.0,143.0,26,54,37,37,25,7,16,1479,240,7,129,129,33,8849,317,-68,385,178,9,239,9,1073625,118345,46774,23,326486,178801,326486,178801,432,64,2,0.448999339788771
3,0,44,9,0,8,37,0,0,0,0,0,59311.0,74.0,213.0,26,54,38,39,23,7,17,1502,240,9,140,129,35,8285,321,-45,366,186,30,244,30,643001,74785,32891,20,198431,119344,198431,119344,446,188,3,0.610220321736329
12,2,0,4,0,2,2,0,74,0,0,2,2253.0,-62.0,42.0,35,68,52,32,17,7,24,1449,240,2,69,114,25,11502,286,-163,449,210,-87,210,-87,37978,5602,1071,50,15891,3468,15891,3468,266,24,1,0.555774255387861
10,1,1,5,0,3,3,0,77,0,0,1,7792.5,-23.5,91.0,28,61,39,44,17,5,23,1567,240,5,69,114,25,11524,286,-164,450,210,-87,210,-87,108803,15771,2960,50,45733,9796,45733,9796,263,39,2,0.362989275663991
3,0,13,16,0,8,51,0,1,0,0,6,4750309.0,-8.0,121.0,50,59,46,40,14,6,21,1459,240,3,48,123,26,11959,274,-201,475,193,-116,193,-116,58769368,9068657,1354761,53,25136252,4957598,25136252,4957598,382,28,6,0.763039289117579
0,0,5,5,0,12,78,0,0,0,0,0,35695.0,-25.0,97.0,25,58,29,50,21,3,19,1533,240,2,100,123,29,10267,306,-114,420,206,-39,227,-39,501384,59812,16573,38,175770,56174,175770,56174,318,39,2,0.90016613529193
0,0,5,5,0,11,78,0,0,0,0,0,206010.5,14.5,143.0,24,58,30,49,21,3,19,1527,240,3,108,124,30,10021,310,-103,413,211,-28,231,-28,2360333,264294,106832,26,759895,366356,759895,366356,285,50,4,0.729450833971224
19,0,35,36,0,0,8,0,0,0,0,2,4674.0,32.0,177.0,25,51,47,34,19,8,13,1516,240,4,154,140,36,8372,339,-41,380,154,41,258,41,45599,5259,2435,19,13994,9676,13994,9676,184,117,1,-0.567729789419865
0,0,0,2,0,15,82,0,0,0,0,0,4717.0,58.0,189.0,22,59,27,50,23,3,19,1517,240,2,117,120,30,9745,312,-89,401,217,-16,237,-16,50571,6077,1772,34,17138,6285,17138,6285,234,33,1,1.00132080176391
6,0,6,17,4,41,25,0,0,0,0,1,16264018.0,38.0,187.0,14,66,41,37,22,5,19,1533,240,5,163,141,37,8236,347,-28,375,209,54,267,54,203968016,27020640,9722859,27,67407024,34403600,67407024,34403600,426,51,6,-0.132062446561708
0,0,13,4,0,11,71,0,1,0,0,0,292915.0,0.0,126.0,24,57,24,51,25,5,22,1535,240,3,122,124,31,9576,317,-82,399,177,-8,241,-8,3748524,457134,132766,32,1259652,485054,1259652,485054,267,50,4,0.715660632254854
40,7,8,37,0,1,7,0,0,0,0,0,202412.5,107.0,236.0,28,48,46,31,22,4,13,1478,240,2,189,126,40,6632,336,26,310,112,239,270,99,2648179,301349,183260,14,765378,570009,765378,570009,68,24,3,-0.854310042992486
0,0,4,2,0,14,80,0,0,0,0,0,5246.0,-72.0,40.0,22,57,34,47,19,3,18,1555,240,3,107,123,30,9914,308,-100,408,209,-27,229,-27,112866,12527,5117,27,36400,17203,36400,17203,309,31,1,0.999055402664961
0,0,30,7,0,5,57,0,0,0,0,0,161786.0,8.0,141.0,26,53,38,37,25,6,15,1482,240,6,131,128,33,8967,321,-67,388,181,10,243,10,1870434,215017,77616,24,583234,293815,583234,293815,369,63,3,-0.0695886250427895
3,0,7,12,0,10,61,0,1,0,0,4,4374273.5,-116.5,-1.0,42,62,41,42,17,5,25,1460,240,2,56,122,26,11844,281,-187,468,201,-105,201,-105,108340696,16417766,2665842,52,45936728,9094879,45936728,9094879,366,28,7,1.14865533376564
26,0,22,49,0,0,0,0,0,0,0,0,13323.0,-3.0,126.0,35,48,42,37,21,10,15,1431,240,8,157,130,36,7915,333,-23,356,156,256,256,51,185845,20119,10745,18,57105,39932,57105,39932,343,170,0,-1.41433832004805
27,0,20,44,0,2,6,0,0,0,0,1,2515332.0,43.0,186.0,24,49,43,36,21,7,13,1511,240,3,160,136,38,7864,336,-22,358,161,252,259,55,26981824,2900566,1655126,16,8086832,5854882,8086832,5854882,172,83,5,-0.609166536171998
2,0,21,11,0,6,58,0,0,0,0,2,48322.0,1.0,132.0,39,57,40,44,16,6,23,1500,240,2,56,123,26,11660,278,-189,467,196,-106,196,-106,623803,88395,15912,49,253809,59855,253809,59855,309,41,3,0.401026966198388
3,0,62,13,0,3,20,0,0,0,0,0,36908.0,49.0,193.5,28,51,40,38,22,9,15,1458,240,7,144,138,36,8249,328,-48,376,143,33,247,33,379420,44098,19278,20,117914,76613,117914,76613,404,271,2,-0.659437412147727
9,0,82,4,0,1,4,0,0,0,0,0,17532.0,78.0,219.0,34,51,39,40,21,9,16,1443,240,10,145,132,35,8152,326,-41,367,144,35,247,35,193492,22080,10160,19,59764,40351,59764,40351,437,173,2,-0.451747578607829
24,0,27,48,0,0,1,0,0,0,0,0,42023.0,45.0,181.0,32,49,43,37,20,9,15,1476,240,7,161,133,36,7998,339,-24,363,161,260,260,53,406291,44377,24243,18,125030,85822,125030,85822,233,164,2,-0.686843731146807
25,0,26,47,0,0,1,0,0,0,0,0,48860.0,45.0,182.0,32,49,43,37,20,9,15,1477,240,7,161,133,36,8007,339,-24,363,161,261,261,53,473131,51628,28362,18,145563,99784,145563,99784,226,163,2,-0.511497893675949
23,0,25,43,0,0,1,0,0,0,0,5,49089.5,23.0,156.5,31,49,43,36,20,8,14,1475,240,6,161,132,36,7993,340,-22,362,162,261,261,54,560005,60956,33966,18,172226,117716,172226,117716,207,160,0,-1.41665464928381
4,0,36,19,0,3,37,0,0,0,0,2,1103126.0,-88.0,33.0,54,55,50,39,12,8,21,1464,240,3,48,128,27,11536,273,-196,469,188,-111,188,-111,20475494,2864066,499550,49,8384729,1913100,8384729,1913100,336,35,5,-0.0513649097124157
23,0,25,43,0,0,1,0,0,0,0,5,53598.0,95.0,236.0,31,49,43,36,20,8,14,1475,240,6,161,132,36,7993,340,-22,362,162,261,261,54,560005,60956,33966,18,172226,117716,172226,117716,207,160,0,-0.555544430227378
23,0,25,43,0,0,1,0,0,0,0,5,57672.0,46.0,182.0,31,49,43,36,20,8,14,1475,240,6,161,132,36,7993,340,-22,362,162,261,261,54,560005,60956,33966,18,172226,117716,172226,117716,207,160,0,-0.555900663002633
6,0,42,28,0,1,20,0,0,0,0,2,496701.0,-90.0,33.0,65,53,57,35,8,10,20,1434,240,2,47,129,27,11442,273,-196,469,186,-110,186,-110,9167651,1257065,229848,49,3705327,880425,3705327,880425,350,42,5,-0.172182851427475
10,0,81,5,0,0,4,0,0,0,0,0,28848.0,78.0,221.0,34,50,40,39,20,9,16,1454,240,10,146,133,36,8181,327,-41,368,145,36,248,36,318902,36340,16762,19,98485,66756,98485,66756,410,194,2,-0.068728227299981
4,0,37,33,0,6,21,0,0,0,0,0,8514.0,-9.0,124.0,23,51,44,36,21,6,13,1526,240,4,156,136,36,8181,339,-32,371,157,258,258,46,117391,13166,6786,18,35869,24702,35869,24702,183,86,1,0.945595682474408
23,0,25,43,0,0,1,0,0,0,0,5,53598.0,46.0,182.0,31,49,43,36,20,8,14,1475,240,6,161,132,36,7993,340,-22,362,162,261,261,54,560005,60956,33966,18,172226,117716,172226,117716,207,160,0,-1.27314633848768
23,0,25,43,0,0,1,0,0,0,0,5,53598.0,46.0,182.0,31,49,43,36,20,8,14,1475,240,6,161,132,36,7993,340,-22,362,162,261,261,54,560005,60956,33966,18,172226,117716,172226,117716,207,160,0,-1.38000628570646
5,0,64,6,0,3,23,0,0,0,0,0,9337.0,12.0,156.0,30,53,39,37,25,7,16,1455,240,6,137,139,35,8635,328,-61,389,186,20,244,20,100618,11184,4617,20,30198,18089,30198,18089,348,94,3,-0.317419597671674
5,0,0,7,9,44,34,0,0,0,1,1,64360688.0,-63.0,72.0,20,70,43,39,18,6,24,1427,240,5,72,146,33,10009,299,-139,438,175,-57,201,-57,1028426368,163855824,31938024,52,445986528,100655096,445986528,100655096,1025,124,8,0.0049868650939038
0,0,10,5,0,9,76,0,0,0,0,0,32873.0,-72.0,41.0,38,60,38,44,18,5,26,1516,240,3,60,121,26,11647,282,-181,463,201,-101,201,-101,578661,81322,14812,49,232395,54060,232395,54060,347,40,2,1.43654980561849
0,0,8,4,0,10,78,0,0,0,0,0,7233.0,-31.5,88.5,35,61,37,45,18,4,27,1512,240,2,61,120,26,11608,283,-179,462,202,-99,202,-99,100537,14143,2611,49,40344,9292,40344,9292,350,36,1,1.3247081752806
0,0,12,6,0,8,74,0,0,0,0,0,18237.0,-73.0,40.0,40,59,39,44,17,5,26,1517,240,3,59,121,26,11649,281,-183,464,200,-102,200,-102,322209,45230,8204,49,129459,30278,129459,30278,348,42,2,1.30407664053671
0,0,9,4,0,10,77,0,0,0,0,0,9122.0,-32.0,88.5,36,60,38,45,18,4,26,1518,240,3,61,121,26,11615,282,-180,462,201,-100,201,-100,127265,17881,3276,49,51029,11861,51029,11861,349,40,1,1.42943569433341
0,0,1,2,0,16,81,0,0,0,0,0,74048.0,-53.0,47.0,35,64,22,53,25,3,34,1444,240,2,72,113,26,11191,281,-154,435,208,-81,208,-81,1197298,159995,31847,47,470422,107432,470422,107432,359,32,3,1.86175856886463
1,0,53,8,0,5,33,0,0,0,0,0,223465.0,8.0,151.0,28,53,38,37,25,7,16,1464,240,6,132,139,35,8740,324,-68,392,132,14,241,14,2333592,252035,117929,18,708476,451227,708476,451227,333,74,4,0.090530747934846
8,0,38,37,0,1,14,0,0,0,0,2,269178.0,-93.0,31.0,69,52,62,32,6,10,18,1429,240,2,45,131,27,11418,272,-199,471,184,-112,184,-112,5048091,688590,125601,49,2041635,483021,2041635,483021,360,44,4,-0.629312429976069
1,0,16,6,0,18,57,0,0,0,0,1,4628331.0,5.0,137.0,23,56,31,45,24,5,19,1513,240,5,129,128,32,9372,324,-75,399,182,2,246,2,58292172,7247758,2096708,33,19637072,7504696,19637072,7504696,293,51,5,-0.270902101801264
8,0,65,11,0,0,11,0,0,0,0,2,133053.0,79.0,223.0,30,50,40,38,20,7,14,1457,239,7,147,135,36,8278,330,-42,372,146,35,250,35,1460473,163123,78293,19,450494,309976,450494,309976,325,191,0,-0.982462594437901
4,0,4,12,7,45,28,0,1,5,0,1,30059244.0,-8.0,149.0,16,69,41,38,21,7,21,1490,239,6,129,152,37,8834,332,-74,406,219,14,242,14,400114784,54414012,12881785,39,148431184,46929648,148431184,46929648,894,90,7,-0.083570964527614
8,0,65,11,0,0,11,0,0,0,0,2,133053.0,79.0,223.0,30,50,40,38,20,7,14,1457,239,7,147,135,36,8278,330,-42,372,146,35,250,35,1460473,163123,78293,19,450494,309976,450494,309976,325,191,0,-0.888291675547198
1,0,56,6,0,5,32,0,0,0,0,0,294282.5,33.0,175.0,30,52,39,37,24,7,15,1465,240,6,128,136,34,8898,320,-74,394,178,7,238,7,3124686,343309,147332,19,933616,561437,933616,561437,364,81,3,-0.50784490521127
0,0,46,7,0,5,42,0,0,0,0,0,762809.0,-22.0,114.5,29,53,38,37,25,7,15,1469,240,6,128,136,34,8892,320,-73,393,179,8,239,8,10581760,1186764,485107,20,3205828,1828814,3205828,1828814,371,80,4,-0.199834032795635
1,0,2,6,1,13,76,0,1,0,0,1,3154443.0,-41.0,70.0,29,62,28,50,22,2,28,1484,240,2,86,121,27,10948,297,-137,434,200,-63,220,-63,47071384,6592984,1244075,47,18265250,4306656,18265250,4306656,344,33,6,1.66945507079151
3,0,10,15,1,8,62,0,0,0,0,1,254431.0,87.0,213.0,23,58,35,42,23,3,20,1429,240,1,190,123,41,6575,334,34,300,103,238,271,103,2988353,319025,191015,13,848593,621876,848593,621876,18,12,3,0.553565447104113
6,0,1,0,0,4,51,14,0,0,0,25,393.0,85.5,213.0,32,64,42,38,19,2,27,1414,240,1,170,124,36,7719,336,-2,338,172,225,266,66,3951,420,239,16,1155,787,1155,787,57,18,1,0.239023189237785
0,0,3,4,0,14,79,0,0,0,0,0,191597.0,19.5,143.5,23,59,26,50,24,4,22,1534,240,3,111,121,29,9954,311,-96,407,223,-24,234,-24,2267290,265558,79088,34,765380,283058,765380,283058,230,33,3,0.840333929068062
10,0,10,18,0,8,52,0,1,0,0,1,297367.0,60.0,185.0,29,58,41,39,21,3,21,1442,240,2,170,123,36,7772,336,-1,337,171,225,267,66,3065312,318836,188160,16,911997,611592,911997,611592,66,18,3,0.131607060681399
3,0,49,11,0,5,30,0,0,0,0,1,9729542.0,20.0,158.0,29,54,38,38,23,7,17,1462,239,7,141,136,35,8563,329,-53,382,141,25,248,25,102278160,11118604,5733151,17,31011152,21010444,31011152,21010444,276,103,6,-0.582995026404663
5,0,1,7,8,43,35,0,0,0,1,1,71185768.0,-61.0,74.0,20,70,42,39,19,6,23,1430,240,5,74,145,33,9972,300,-137,437,177,-55,202,-55,1112496384,173724640,35637040,50,473280896,112330080,473280896,112330080,998,122,8,0.904651876832319
4,0,11,9,5,29,40,0,1,0,0,1,298716064.0,-31.0,102.0,24,65,39,41,20,6,22,1453,240,5,99,138,33,9500,306,-105,411,196,-26,219,-26,3779862784,459801376,184913520,28,1306334976,603711104,1306334976,603711104,683,97,8,0.730317224250718
15,1,9,22,0,5,37,7,0,0,0,4,1337376.0,95.0,215.0,55,57,38,40,22,2,23,1370,240,1,194,116,40,6276,329,43,286,271,201,271,110,17058436,1755655,1023817,12,4798890,3617391,4798890,3617391,11,11,0,0.572498342110318
2,0,2,10,11,5,69,0,0,0,0,0,114654.5,51.5,172.5,24,64,35,41,24,1,26,1384,240,1,178,121,37,7381,334,10,324,78,231,269,78,1129460,124299,60955,22,336065,197227,336065,197227,28,7,2,0.540031765327222
5,0,32,54,0,0,5,0,0,0,0,4,35387.0,-21.0,107.0,81,52,56,36,8,11,18,1398,240,2,39,127,27,11200,262,-198,460,164,-115,175,-115,485070,65172,12682,45,189658,50527,189658,50527,438,50,3,-0.541049624639689
0,0,51,6,0,6,36,0,0,0,0,0,231513.0,7.0,151.0,29,52,39,37,24,6,15,1471,240,5,131,141,35,8727,323,-69,392,131,13,240,13,2319136,245862,121711,18,704112,468167,704112,468167,310,60,3,0.109423950340848
0,0,5,7,1,14,73,0,0,0,0,0,474113.5,45.5,165.0,31,62,37,43,20,2,25,1404,240,0,154,122,33,8552,336,-27,363,155,262,262,40,5379264,569087,334660,18,1658341,1104745,1658341,1104745,81,18,3,0.288146511802576
0,0,76,4,0,2,18,0,0,0,0,0,182361.0,35.5,180.5,32,52,38,37,25,7,16,1457,240,6,131,138,35,8720,322,-68,390,132,13,239,13,1849734,198188,90437,19,562910,353727,562910,353727,338,80,3,-0.744165421411002
0,0,1,4,1,14,80,6,0,0,0,0,1035927.0,-30.0,82.0,26,63,23,52,25,2,31,1484,240,2,95,118,28,10641,301,-123,424,205,-50,226,-50,15454731,1991145,465948,42,5717983,1571193,5717983,1571193,259,35,4,1.80926911272659
0,0,3,3,0,14,80,0,0,0,0,0,339205.0,-52.0,56.0,30,62,26,51,23,3,30,1475,240,3,74,120,27,10949,285,-151,436,208,-75,208,-75,5479957,710480,145964,45,2112724,525057,2112724,525057,337,61,4,1.89528510288225
0,0,21,15,0,7,56,0,1,0,0,0,8537.0,-55.0,53.0,31,59,39,44,18,6,22,1511,240,6,74,115,26,11132,288,-154,442,210,-78,210,-78,137899,17849,3657,47,52943,12798,52943,12798,267,120,2,1.38872705578601
0,0,4,6,1,14,74,0,0,0,0,0,459637.0,40.0,160.0,30,62,37,43,21,2,25,1404,240,0,153,122,33,8563,335,-28,363,154,261,261,39,4650837,492675,287768,17,1431164,956959,1431164,956959,84,19,3,0.469089930741236
16,11,5,16,0,5,30,14,1,0,0,13,109478.0,106.0,218.0,251,56,41,38,23,2,26,1291,240,1,200,109,40,5957,326,55,271,272,164,272,120,1497572,177636,83907,19,473597,311978,473597,311978,6,8,0,0.494017063158788
0,0,79,6,0,1,13,0,0,0,0,0,96265.0,1.0,147.0,34,52,37,38,25,8,17,1451,240,7,127,143,36,8840,321,-76,397,129,6,237,6,1041431,111904,51006,19,309196,187227,309196,187227,326,92,3,-0.892794627572355
4,0,11,9,5,29,40,0,1,0,0,1,299055232.0,-31.0,102.0,24,65,39,41,20,6,22,1453,240,5,99,138,33,9500,306,-105,411,196,-26,219,-26,3783626496,460126144,185256832,28,1307292416,604767872,1307292416,604767872,682,97,8,0.764093905472454
1,0,61,5,0,5,28,0,0,0,0,0,334666.0,7.0,151.0,30,51,39,37,24,6,15,1469,240,5,131,142,36,8722,324,-69,393,132,13,240,13,3340186,352185,180476,17,1009933,685791,1009933,685791,295,65,3,-0.185088669821441
0,0,1,4,0,15,79,0,1,0,0,0,2775557.0,-42.0,64.0,31,64,23,53,25,3,33,1459,240,2,83,117,27,10964,292,-140,432,217,-67,217,-67,43719904,5904756,1195141,46,16975086,4110046,16975086,4110046,303,32,5,1.78462146072676
0,0,4,7,1,14,72,0,1,0,0,1,189320.0,74.0,196.0,29,62,36,42,21,3,25,1415,240,1,158,121,33,8472,338,-22,360,159,264,264,44,1862624,197140,119468,18,575780,372478,575780,372478,80,16,3,0.502032596829286
0,0,70,6,0,2,22,0,0,0,0,0,450738.5,4.0,147.0,32,52,38,38,25,7,16,1463,240,7,127,140,35,8881,321,-75,396,128,6,237,6,5983435,654901,290010,19,1775262,1062905,1775262,1062905,325,77,5,-0.638185423185641
0,0,89,5,0,1,5,0,0,0,0,0,65557.0,1.0,145.0,34,52,36,38,26,8,17,1442,240,7,127,141,35,8808,320,-75,395,128,7,236,7,700696,74279,34737,19,208007,128299,208007,128299,333,88,3,-1.41433832004805
3,0,5,21,0,10,22,0,38,0,0,0,4665.0,94.0,218.0,22,60,41,37,22,3,20,1442,240,1,194,119,41,6237,328,41,287,270,201,270,110,56560,5848,3128,14,15955,11637,15955,11637,17,14,2,0.620557635261987
5,0,1,8,1,6,67,0,0,0,0,10,7925.0,24.0,140.0,29,63,35,41,23,2,26,1385,240,1,174,120,36,7647,334,3,331,85,229,268,71,86499,9228,4524,21,25396,14875,25396,14875,33,10,0,0.888374761322564
0,0,2,8,2,15,68,0,5,0,0,1,4682.5,92.0,212.5,24,64,38,40,22,1,24,1435,240,1,174,119,36,7656,336,6,330,175,228,269,72,46892,4821,2374,21,13796,7950,13796,7950,38,7,1,1.86569408292495
0,0,40,9,0,4,46,0,0,0,0,0,209029.0,-28.0,106.0,23,56,37,40,23,6,18,1507,240,5,125,135,33,9137,320,-79,399,177,1,238,1,2997020,349263,140204,22,925272,508072,925272,508072,271,65,3,-0.221471303504276
2,0,3,12,4,9,67,0,1,0,0,3,146560.0,68.0,188.0,29,63,36,41,23,1,26,1399,240,1,174,120,36,7654,334,4,330,176,229,269,71,1532876,161342,78747,21,452221,261563,452221,261563,34,8,2,1.13151189115132
2,0,3,12,5,8,66,0,2,0,0,2,109541.0,68.0,187.0,29,64,36,41,23,1,27,1400,240,1,174,120,36,7685,335,4,331,176,229,269,71,1135806,118989,57915,21,335488,193075,335488,193075,34,8,2,1.09261089619243
0,0,8,3,0,12,77,0,0,0,0,0,294167.0,-6.0,119.0,21,59,24,51,25,5,22,1546,240,3,119,126,31,9538,316,-83,399,216,-10,237,-10,3536602,412237,150259,25,1139537,548623,1139537,548623,224,34,4,0.70372572367926
2,0,3,12,4,8,67,0,1,0,0,3,149628.0,117.0,240.0,28,63,36,41,23,1,26,1399,240,1,174,120,36,7654,334,4,330,176,229,269,71,1566022,164938,80475,21,461992,267275,461992,267275,34,8,2,1.89234324831051
2,0,4,13,4,8,65,0,1,0,0,2,226955.5,93.5,215.5,29,63,36,41,23,1,26,1397,240,1,174,120,36,7608,334,4,330,177,229,268,72,2260233,240847,117155,21,666943,387550,666943,387550,34,8,2,0.766089929789284
0,0,6,6,1,14,74,0,0,0,0,0,229518.0,-9.0,102.0,30,61,36,43,21,3,25,1409,240,0,151,122,33,8620,333,-30,363,151,259,259,36,2971455,316080,179957,17,915180,617520,915180,617520,92,26,3,0.797549700826593
3,0,18,17,1,7,52,0,0,0,0,2,6612156.0,57.0,183.0,26,56,38,40,21,3,20,1453,240,1,167,124,37,7692,331,-4,335,168,223,263,64,67353264,7181161,3680005,20,20223960,11842382,20223960,11842382,75,29,5,0.398349390762877
4,0,11,8,5,30,41,0,1,0,0,1,257031952.0,-38.0,94.0,25,65,39,41,20,6,22,1448,240,5,93,138,33,9654,303,-113,416,192,-34,215,-34,3327823872,408560928,153675136,31,1179233408,500919040,1179233408,500919040,719,102,8,0.77903390656265
0,0,4,5,0,14,76,0,0,0,0,0,254363.5,77.0,198.0,23,63,33,43,23,3,25,1441,240,1,160,120,33,8401,337,-21,358,162,264,264,46,2488236,263623,157810,19,772350,492577,772350,492577,77,19,3,0.316926059038541
1,0,81,4,0,2,12,0,0,0,0,0,846461.0,8.0,151.0,33,51,37,38,25,7,16,1454,240,6,131,141,35,8753,324,-70,394,133,12,240,12,8755948,919651,455454,18,2630893,1725226,2630893,1725226,303,88,4,-0.786605747068422
0,0,89,5,0,1,4,0,0,0,0,0,206008.0,6.0,149.0,36,52,35,39,26,8,17,1427,240,8,130,140,35,8725,322,-70,392,131,11,238,11,2124234,216784,110680,18,630990,407773,630990,407773,336,129,4,-1.10735188350164
0,0,11,9,0,8,72,0,0,0,0,0,1556.0,-60.0,46.0,38,61,37,43,20,5,27,1512,240,8,67,116,26,10879,280,-154,434,189,-81,201,-81,25910,3362,684,46,10027,2451,10027,2451,383,63,1,1.64524158406939
5,0,1,7,8,43,35,0,0,0,1,1,106443776.0,0.0,146.0,20,70,42,39,19,6,23,1430,240,5,74,145,33,9972,300,-137,437,177,-55,202,-55,1115821184,174053424,35811232,50,474306368,112891808,474306368,112891808,997,122,8,0.952753266385431
1,0,2,7,2,12,73,0,0,0,0,2,658145.0,19.0,130.0,24,63,33,44,23,1,26,1443,240,1,169,118,35,7888,335,-1,336,171,226,268,64,7419382,788720,381670,21,2239883,1268896,2239883,1268896,41,5,4,0.96250283462585
0,0,1,3,0,13,82,0,0,0,0,1,26646.0,43.0,157.0,19,62,33,44,24,1,25,1478,240,1,171,117,35,7873,335,0,335,173,227,269,66,270880,29025,13607,21,81752,45817,81752,45817,38,4,1,1.29528898705805
1,0,2,7,2,12,73,0,0,0,0,2,740739.0,62.0,180.0,24,63,33,44,23,1,26,1443,240,1,169,118,35,7888,335,-1,336,171,226,268,64,7415279,788282,381465,21,2238653,1268207,2238653,1268207,41,5,4,0.720603116533277
1,0,0,10,2,9,78,0,0,0,0,0,4839.0,61.5,177.0,21,63,33,43,23,1,27,1481,240,1,165,117,34,8004,332,-6,338,167,223,265,59,50951,5253,2698,20,15342,8873,15342,8873,48,5,1,0.984326871501013
1,0,2,7,2,12,73,0,0,0,0,2,764085.5,87.0,207.5,24,63,33,44,23,1,26,1443,240,1,169,118,35,7888,335,-1,336,171,226,268,64,7411168,787844,381258,21,2237422,1267513,2237422,1267513,41,5,4,1.2686632153923
1,0,2,7,2,12,73,0,0,0,0,2,722631.5,40.5,155.0,24,63,33,44,23,1,26,1443,240,1,169,118,35,7888,335,-1,336,171,226,268,64,7411168,787844,381258,21,2237422,1267513,2237422,1267513,41,5,4,0.29401777952945
1,0,2,4,0,12,77,0,3,0,0,1,7608549.0,-19.0,88.0,26,62,26,50,24,3,27,1454,240,2,102,115,29,9985,298,-101,399,204,-34,224,-34,97536968,10696947,4007939,27,31422366,14747153,31422366,14747153,208,25,6,1.6726716090195
0,0,5,2,0,12,80,0,0,0,0,0,379303.0,-15.0,96.0,24,61,25,50,25,3,26,1471,240,2,107,118,29,10046,306,-100,406,211,-29,230,-29,4810313,560882,179648,31,1607031,640546,1607031,640546,199,27,4,1.55613859307439
2,0,2,9,2,11,72,0,0,0,0,1,44430.0,58.0,176.0,26,62,34,43,23,1,26,1444,240,1,166,117,34,7980,333,-5,338,168,223,266,60,448447,46429,23791,20,135163,78316,135163,78316,49,8,2,0.931472465141293
0,0,60,7,0,4,29,0,0,0,0,0,825299.0,-53.0,79.0,29,55,36,40,24,7,19,1479,240,7,126,138,34,8986,320,-76,396,178,4,238,4,15139951,1668361,747713,19,4503024,2715762,4503024,2715762,283,80,5,0.771790592621897
